node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,predicted
29658994,42561363,18.034193570153956,3,3,-16.770253310678527,6.76430238969624,0.472833270652044,0.0001168913838935,0.0001607496338166,1,1
42561363,42561515,74.36781442540732,3,3,-74.35047629766632,6.082824970595539,0.1194143689665757,0.0001607496338166,9.471019308997074e-05,1,1
29659807,42555635,14.343225066210298,3,3,-4.830841506132856,13.516776883974671,0.5865781125651542,0.000145376877981,8.37265088127755e-05,1,1
29659807,42555202,13.459585714262316,3,3,5.17706594360061,-12.436377321369946,0.6224244717552859,0.000145376877981,9.651058153640556e-05,1,1
29659807,929070624,201.05584701738613,3,1,166.05889268079773,114.17527945898472,0.0148473802875987,0.000145376877981,0.0001269260424451,1,1
42555635,42555301,22.512909067373872,3,3,-10.84376718092244,-19.54803684912622,0.3827684602620376,8.37265088127755e-05,6.936482846615253e-05,1,1
42555202,857042940,55.15120255631796,3,1,21.373968825675547,-50.89168478175998,0.0534271727660879,9.651058153640556e-05,6.942144272898119e-05,1,1
42555202,42555301,21.878475568923484,3,3,-20.851674630655907,6.405117356218398,0.3933828533674232,9.651058153640556e-05,6.936482846615253e-05,1,1
29663542,42617843,1652.0286291087054,1,4,-1578.3747693279292,268.41445698123425,0.0024198008005201,0.0002316303654472,0.0002967783350033,1,1
42617843,42618169,72.92903757923258,4,4,-72.04914786003064,12.030087620951235,0.2164237561303592,0.0002967783350033,0.0001903770840128,0,1
42617843,42618455,36.36860745974563,4,4,5.428273185505532,35.97455943468958,0.4281668782342394,0.0002967783350033,0.000168678424392,1,1
29798767,380568504,36.22271215523659,4,3,31.57288509071805,-17.86634953133762,0.3223838163633599,0.0001950045561295,0.0001010182215082,1,1
29798767,1285450585,77.1829838074694,4,3,-73.99174054060131,22.722250618971884,0.1534860837436285,0.0001950045561295,9.858531063003308e-05,1,1
29798767,353071575,901.4534236525044,4,2,443.80315499193966,-675.5489214127883,0.0088647234198764,0.0001950045561295,0.0001891608506269,1,1
29798767,42672952,36.15650152969924,4,3,36.04175998130813,-3.5613253517076373,0.3229582847138712,0.0001950045561295,0.0001375698645822,1,1
353071575,353071569,122.94414227981596,2,2,86.11550077586435,-86.52105783764273,0.032272602209547,0.0001891608506269,4.297297581214441e-05,1,1
29809003,1794814020,11.639960735500702,2,2,0.3023546683834865,-11.15485480055213,0.3164566792336281,9.95916357701547e-05,2.9765708833043223e-05,1,1
29809003,3347620643,199.621837258462,2,3,112.6941697744187,103.38001440651716,0.0299070135235087,9.95916357701547e-05,0.0002127480751657,1,1
1794814020,42653402,13.48807881176134,2,3,0.4025020730914548,-13.489116190932693,0.4141335837522663,2.9765708833043223e-05,0.0001037456668073,1,1
29832713,42602634,6.010339680596606,1,2,1.3640475639840588,5.857865856029093,0.2852928803914666,2.2440540779127243e-05,8.343945755108503e-05,1,1
42602634,1271080819,113.2751492829043,2,3,-111.14303847635163,23.536603798158467,0.0525048537468645,8.343945755108503e-05,0.0001484306241832,1,1
29997398,119579941,74.79036707795,3,3,18.30151336046401,-72.56613272242248,0.1187486002112055,0.0001229898649126,0.000160584082365,1,1
29997398,42632416,118.12299189058386,3,1,-107.53814543539193,-48.27032355964184,0.0251840551717802,0.0001229898649126,7.956496614187013e-05,1,1
29997398,83432686,13.476061613354767,3,3,7.669335927348584,11.104692668654025,0.6217160606512704,0.0001229898649126,0.0001497164165543,1,1
119579941,42629886,91.19775066843532,3,3,-55.36654886417091,-59.53385791182518,0.0976162643312861,0.000160584082365,0.0001473742513605,1,1
29997668,945845033,78.80270108818166,3,3,-59.865508251823485,-51.50017951056361,0.1127781375476882,0.0001157258994852,0.0001321679701157,1,1
29997668,1012358716,51.995683252682745,3,3,41.25590789539274,29.481804884970188,0.1698251526843821,0.0001157258994852,0.0001303747605501,1,1
945845033,1012358767,102.47077764712718,3,3,-69.37261044280604,-72.12779704388231,0.0869810801141676,0.0001321679701157,0.0001566903213387,1,1
30192945,42777119,9.634254776836809,4,4,3.1876358315348625,-9.099278963170946,1.5045718139883846,0.0002136238940813,0.0001776820440867,1,1
30192945,42778447,113.97943426608666,4,3,106.65600130148232,41.1083984747529,0.1043664902040609,0.0002136238940813,9.98507631148194e-05,1,1
42777119,42774740,76.41674726485655,4,3,28.31985921051819,-71.04146785661578,0.1550052207559929,0.0001776820440867,0.0001560195362058,1,1
42775202,57230940,39.49036392327653,4,3,-22.28697797341738,-32.668461030349135,0.2963668102054674,0.0001128410437055,0.0001346629706548,1,1
42775202,57230953,8.986934975967172,4,3,7.239045047434047,-5.357580981217325,1.201569853901835,0.0001128410437055,8.530252469952831e-05,1,1
31563467,42782754,50.52822920094291,1,3,45.40963475301396,22.467439169995487,0.0582205142020503,4.984375851966962e-05,0.0001150104878773,1,1
42782754,42783854,46.26585558208409,3,3,29.61892664420884,35.64265401381999,0.1904122942272816,0.0001150104878773,0.0001315114154309,1,1
42782754,42781576,61.61773777458773,3,3,41.45525466115214,-44.01912868209183,0.1437292422220415,0.0001150104878773,0.0001328607515744,1,1
31564863,42782849,62.77808508973436,3,3,47.10286299313884,-41.68152943905443,0.1411143026219303,7.96171956108399e-05,0.0001501966792938,1,1
31564863,7066765679,44.53038209198922,3,3,29.095960875973105,33.81098443362862,0.1976702058378616,7.96171956108399e-05,0.0001302431990298,1,1
31564863,42783854,13.524317393837611,3,3,-8.592773881042376,-10.47265443764627,0.6196504631479981,7.96171956108399e-05,0.0001315114154309,1,1
42782849,32574127,59.64108218086045,3,3,36.89886252454016,-46.96492348331958,0.1484142379444637,0.0001501966792938,0.0001708553560272,1,1
7066765679,7066765680,42.13289691579817,3,1,-12.375558313215151,40.30504594277591,0.069552481157397,0.0001302431990298,4.236276001454496e-05,1,1
32319801,294142323,225.82790403183537,1,3,-62.82292367785704,216.81969647388905,0.0132258859984834,0.0001076893776974,0.0002012836315742,1,1
294142323,1620288582,216.1203756240303,3,1,210.089528563316,53.15633553639054,0.0138172200162128,0.0002012836315742,0.000103871059274,1,1
32440827,59094808,85.94635836734669,3,3,82.37831652269233,25.243717407807708,0.1035120983673079,0.000124525206586,8.827261564377288e-05,1,1
4701963170,4701963181,65.19176298807598,3,1,62.42679360078182,19.44093961361796,0.0453228598933137,0.0001278643862157,4.557386613816144e-05,1,1
4701963170,59094523,90.89797246983473,3,3,-27.389099970343523,86.73984921351075,0.0979346960342811,0.0001278643862157,0.0001079835537101,1,1
59094808,42559435,38.84485131471951,3,4,13.55288669350557,-34.352345888502896,0.3011681460476916,8.827261564377288e-05,0.0001833339458164,1,1
59094679,59094800,68.86842053841156,3,3,-65.9576583559392,-20.503692250698805,0.1288135602700804,0.0001309180103939,0.0001318492010812,1,1
32440831,59094914,52.64871032813801,1,3,-50.0406337819295,-16.798365398310125,0.0559193311759172,4.9911051467984e-05,9.4672406105483e-05,1,1
59094914,59094523,30.39590912463881,3,3,-29.15941579581704,-8.894268927164376,0.2866615508495341,9.4672406105483e-05,0.0001079835537101,1,1
59094914,59094568,53.61765224292043,3,3,-16.438395244884305,51.07528219651431,0.1647818906600216,9.4672406105483e-05,0.000141136364053,1,1
32570220,42777725,62.58870660766232,3,3,-38.82870979094878,-49.21618049778044,0.1415345661223987,0.0001584715018167,0.0001285677617008,1,1
42777725,42775745,93.34069336799357,3,3,10.58770188188646,-71.16622781939805,0.095398917250839,0.0001285677617008,8.96943539682681e-05,1,1
42780004,42779358,58.014187514668,3,3,-53.0436313530663,-23.88633932359517,0.1525057003921819,0.0001396977202381,0.0001451262518597,1,1
42779953,42780663,69.35779195038201,3,3,64.37752524507232,26.32767501566559,0.1279176015976597,0.0001807102319016,0.0001092194207292,1,1
32574127,42781576,103.58226875995814,3,3,-80.75817138177808,-1.4879842111840844,0.0860566528792485,0.0001708553560272,0.0001328607515744,1,1
42784439,42786418,113.74141289912846,3,3,-69.1811281812843,54.1876492490992,0.0784372422528218,0.0001914294219739,0.0002087662256771,1,1
42784439,7066765673,93.9955573746907,3,1,1.642650978639722,89.3630736079067,0.0315804242104407,0.0001914294219739,6.0850744219775496e-05,1,1
