node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,city
42572349,42577338,215.13429722342033,3,4,-60.002826492185704,205.50429255701602,0.05552103555131498,0.0001329274143701019,0.0001567710477485501,1,Eindhoven
29654546,42568013,55.49180741153639,3,3,15.263491139397956,-53.39024026412517,0.15931513634244385,0.0001289768969603163,0.00011279669831109525,1,Eindhoven
29654546,2806088916,20.106217916762226,3,3,19.203350924886763,6.154549978673458,0.42641462508791506,0.0001289768969603163,0.00010256121885163894,1,Eindhoven
29654546,6817370223,98.37546161806995,3,4,-29.357152876560576,93.94103550724685,0.12075415605232247,0.0001289768969603163,0.0001765447598254337,1,Eindhoven
42568013,2806088917,18.772493315957462,3,3,18.34260119253304,4.255074460059404,0.45517779959174487,0.00011279669831109525,0.00013660660832395417,1,Eindhoven
42568013,2666215168,76.31127446703121,3,3,-5.413879197672941,-59.394713105633855,0.11641251631206752,0.00011279669831109525,0.000152738549191444,1,Eindhoven
2806088916,2806088917,57.09795743559949,3,3,14.402741407044232,-55.28971578273922,0.1549107816738021,0.00010256121885163894,0.00013660660832395417,1,Eindhoven
2806088916,3270197377,40.85342798716624,3,3,38.54771979036741,13.883720981888473,0.21503614955409917,0.00010256121885163894,0.0001372475398039006,1,Eindhoven
6817370223,6817370222,4.910546421421504,4,3,-1.537471191259101,4.667406640946865,2.0302691400085418,0.0001765447598254337,0.0001194449037320646,1,Eindhoven
6817370223,42570703,108.01843737239216,4,3,-104.72192221484147,-27.55042485333979,0.11007312422769033,0.0001765447598254337,0.00013342811889562365,0,Eindhoven
29658357,42587340,73.53879096678138,3,3,12.322081164107658,72.54619006160647,0.12074250042519337,0.00016285062921149446,0.00012268054800870462,1,Eindhoven
29658357,9981501860,65.99934841038231,3,3,-63.99424455326516,13.969014986418188,0.13432966459425072,0.00016285062921149446,0.00012427810671482528,1,Eindhoven
29658357,42583858,137.38881419362752,3,3,17.41897303785663,-76.85825276747346,0.06503415794435233,0.00016285062921149446,0.0001838270696703057,1,Eindhoven
42587340,42587046,39.30650969090763,3,3,36.997928005526774,-13.591872422024608,0.22328899398675112,0.00012268054800870462,0.00013342014521532263,1,Eindhoven
42587340,42587812,65.96526998560022,3,3,-63.62042826612014,18.111561983823776,0.1343980245571369,0.00012268054800870462,0.00015404585581369073,1,Eindhoven
9981501860,42584171,80.67425676481639,3,3,8.41581590718124,-79.00387292727828,0.11019384021963964,0.00012427810671482528,0.00013451958545059853,1,Eindhoven
9981501860,11880620758,37.5301373835621,3,1,-35.605152926873416,7.072626465931535,0.07786112907243029,0.00012427810671482528,4.044554333408196e-05,1,Eindhoven
42583858,42584171,88.68528505748559,3,3,-72.99740168394055,11.823394826613367,0.10035091034422502,0.0001838270696703057,0.00013451958545059853,1,Eindhoven
42583858,42582276,113.2236071729328,3,3,-51.43880304787308,-74.14365496300161,0.07879281895181385,0.0001838270696703057,0.00014395768653783088,1,Eindhoven
29658374,2804225901,25.017639371865418,3,1,24.627713346038945,4.818848271854222,0.11530638722143628,0.00019363227115088962,3.181024590332345e-05,1,Eindhoven
29658374,42578351,121.34986861027917,3,3,-40.13123033824377,114.60679584182799,0.07355953955837652,0.00019363227115088962,0.0001272757400874096,1,Eindhoven
29658374,42573764,173.4763629561675,3,3,105.08924593846314,-66.74807173386216,0.05158291843956542,0.00019363227115088962,0.0002587092546046756,1,Eindhoven
42578351,42578673,37.6779774663419,3,3,32.98105532606132,16.136889622546732,0.23269055389030932,0.0001272757400874096,0.00010646489831824834,1,Eindhoven
42578351,42578109,69.72717138028474,3,4,-69.09945924347267,-10.818204070441425,0.16966605288763195,0.0001272757400874096,0.000169662958270874,1,Eindhoven
42573764,42574050,64.46071592482093,3,3,63.92165388504509,7.815728969871998,0.13748703894922487,0.0002587092546046756,0.0001531183132581856,1,Eindhoven
42573764,42573600,181.4036558210875,3,3,-181.27380488137715,-14.177160510793328,0.04934111632514505,0.0002587092546046756,0.0001613725985303227,1,Eindhoven
29658633,122023312,44.7670429099582,1,3,37.81810407224111,-24.148024521768093,0.06554935187536982,4.776011852094579e-05,0.00017067865844608786,1,Eindhoven
122023312,122023295,109.8037262753776,3,3,-78.55436693446245,-77.02705453895032,0.08122470518394423,0.00017067865844608786,0.0001742277246204649,1,Eindhoven
122023312,122023286,71.37135022542624,3,3,60.85044781898614,-37.616001228801906,0.12435860284444476,0.00017067865844608786,0.00010775706796999708,1,Eindhoven
29658722,42598889,49.22102409934125,3,3,-38.41532642650418,30.806474423967302,0.17920781508153383,0.00012831179701478112,0.00011955104471876449,1,Eindhoven
29658722,42599939,121.75864060711761,3,3,82.09472363837995,87.08031818922609,0.07331459484635394,0.00012831179701478112,0.00014367828447914296,1,Eindhoven
29658722,122023313,95.48149809694712,3,3,80.67319148033857,-51.48351999651641,0.0932821336475991,0.00012831179701478112,0.00012023323458815242,1,Eindhoven
42598889,42600315,105.75206080884146,3,3,-81.95407570526004,67.17069493420422,0.08430750593298708,0.00011955104471876449,0.00013921615784734818,1,Eindhoven
42598889,42600258,97.36826401929872,3,4,71.9289632437285,65.79097075294703,0.12199056392461839,0.00011955104471876449,0.00017363743557708192,1,Eindhoven
42599939,42600258,49.355696133916425,3,4,-48.58108682115562,9.517126987688243,0.2383047186575891,0.00014367828447914296,0.00017363743557708192,1,Eindhoven
42599939,243352994,129.69469208022522,3,2,25.1828146079788,127.3140856390819,0.04590852087793266,0.00014367828447914296,8.517177481779157e-05,1,Eindhoven
122023313,2947523210,75.02654210628242,3,3,63.54321532265749,-40.21609711647034,0.11837970990997221,0.00012023323458815242,0.0001629314519385052,1,Eindhoven
122023313,122023286,78.46622109762808,3,3,-42.57473630446475,-66.04034740384668,0.1132556685807806,0.00012023323458815242,0.00010775706796999708,1,Eindhoven
29658984,42562937,26.332322528030424,3,3,-3.770937117165886,26.07557479571551,0.32928046969920427,0.00014013444688288344,0.00012017491343930479,1,Eindhoven
29658984,42558335,252.06255655748873,3,3,14.21495124779176,-236.02051748149097,0.0355643289249528,0.00014013444688288344,0.00017497254306914553,0,Eindhoven
29658984,29658994,110.51954570581977,3,3,-71.8392556529725,-73.50281472411007,0.08070334167017976,0.00014013444688288344,0.00011689138389355406,1,Eindhoven
42562937,42564411,67.80960463140765,3,3,-17.203940185252577,65.63624801579863,0.13079569412163158,0.00012017491343930479,0.00015230022442293934,1,Eindhoven
42562937,42562847,158.56297920064503,3,3,-156.41809518041555,-15.015304799191654,0.05640406092369838,0.00012017491343930479,0.0001454280025637993,1,Eindhoven
42558335,29658994,190.5082763217741,3,3,-86.05420690076426,162.5177027573809,0.046995357970211746,0.00017497254306914553,0.00011689138389355406,1,Eindhoven
42558335,42557763,52.62516793401516,3,3,-38.478828002815135,-36.053996466100216,0.16783164224444658,0.00017497254306914553,0.00019768632767152726,1,Eindhoven
29658994,42561363,18.034193570153953,3,3,-16.770253310678527,6.76430238969624,0.472833270652044,0.00011689138389355406,0.00016074963381662873,1,Eindhoven
42561363,42561515,74.36781442540732,3,3,-74.35047629766632,6.082824970595539,0.11941436896657576,0.00016074963381662873,9.471019308997074e-05,1,Eindhoven
42561363,42558550,280.66174510917165,3,3,-224.0739609778393,-169.93130274489522,0.03195322104005148,0.00016074963381662873,0.0001705687417541922,1,Eindhoven
29659807,42555635,14.343225066210298,3,3,-4.830841506132856,13.516776883974671,0.5865781125651542,0.00014537687798105945,8.37265088127755e-05,1,Eindhoven
29659807,42555202,13.459585714262316,3,3,5.17706594360061,-12.436377321369946,0.6224244717552859,0.00014537687798105945,9.651058153640557e-05,1,Eindhoven
29659807,929070624,201.05584701738613,3,1,166.05889268079773,114.17527945898473,0.014847380287598713,0.00014537687798105945,0.00012692604244516126,1,Eindhoven
42555635,42556027,147.28163022526533,3,3,-95.91952670039609,26.142634737305343,0.06069531327870789,8.37265088127755e-05,0.00023959126131664128,0,Eindhoven
42555635,42555301,22.512909067373872,3,3,-10.843767180922441,-19.54803684912622,0.3827684602620376,8.37265088127755e-05,6.936482846615253e-05,1,Eindhoven
42555202,857042940,55.15120255631796,3,1,21.373968825675547,-50.89168478175998,0.053427172766087966,9.651058153640557e-05,6.942144272898119e-05,1,Eindhoven
42555202,42555301,21.878475568923484,3,3,-20.851674630655907,6.405117356218398,0.3933828533674232,9.651058153640557e-05,6.936482846615253e-05,1,Eindhoven
29663542,42617843,1652.0286291087054,1,4,-1578.3747693279292,268.41445698123425,0.0024198008005201672,0.00023163036544723782,0.000296778335003334,1,Eindhoven
42617843,42618169,72.92903757923258,4,4,-72.04914786003064,12.030087620951235,0.21642375613035927,0.000296778335003334,0.00019037708401280337,1,Eindhoven
42617843,42618455,36.36860745974563,4,4,5.428273185505532,35.97455943468958,0.42816687823423943,0.000296778335003334,0.00016867842439204442,1,Eindhoven
42617843,42614546,154.82998330088182,4,5,-19.699908533715643,-153.5585071714595,0.128345005090473,0.000296778335003334,0.00012223389628736358,1,Eindhoven
29798767,380568504,36.22271215523659,4,3,31.572885090718046,-17.86634953133762,0.32238381636335994,0.0001950045561295016,0.00010101822150827545,1,Eindhoven
29798767,1285450585,77.1829838074694,4,3,-73.99174054060131,22.722250618971884,0.15348608374362852,0.0001950045561295016,9.858531063003308e-05,1,Eindhoven
29798767,353071575,901.4534236525044,4,2,443.80315499193966,-675.5489214127883,0.008864723419876406,0.0001950045561295016,0.0001891608506269166,1,Eindhoven
29798767,42672952,36.15650152969924,4,3,36.04175998130813,-3.5613253517076373,0.3229582847138712,0.0001950045561295016,0.0001375698645822239,1,Eindhoven
380568504,1530409009,137.35195479617056,3,3,115.48579394479748,-66.97576001659036,0.06505148418943128,0.00010101822150827545,0.00012484112416630586,1,Eindhoven
380568504,42665791,280.9750563830731,3,3,-89.10486356180627,-266.5666170939803,0.031917716820218246,0.00010101822150827545,0.00020070181757373683,1,Eindhoven
1285450585,42677217,151.49511037888516,3,3,68.37792727956548,131.28057151287794,0.059018285751188004,9.858531063003308e-05,0.00019160563508062616,1,Eindhoven
1285450585,4332108208,120.8069063649713,3,3,-115.27946290746331,37.24526022654027,0.0738874360131371,9.858531063003308e-05,0.000157594936794207,1,Eindhoven
353071575,353071569,122.94414227981595,2,2,86.11550077586435,-86.52105783764273,0.03227260220954703,0.0001891608506269166,4.297297581214441e-05,1,Eindhoven
29809003,1794814020,11.639960735500702,2,2,0.30235466838348657,-11.15485480055213,0.31645667923362814,9.95916357701547e-05,2.9765708833043223e-05,1,Eindhoven
29809003,3347620643,199.62183725846202,2,3,112.6941697744187,103.38001440651715,0.029907013523508774,9.95916357701547e-05,0.00021274807516572324,1,Eindhoven
1794814020,42653402,13.488078811761339,2,3,0.4025020730914548,-13.489116190932691,0.41413358375226633,2.9765708833043223e-05,0.00010374566680739758,1,Eindhoven
3347620643,55003042,193.3410975133449,3,3,82.89741515589412,-121.55692328605801,0.04631032815579316,0.00021274807516572324,0.0001604707336817887,1,Eindhoven
29832713,42602634,6.010339680596606,1,2,1.3640475639840588,5.857865856029093,0.28529288039146666,2.2440540779127243e-05,8.343945755108503e-05,1,Eindhoven
42602634,1271080819,113.2751492829043,2,3,-111.14303847635165,23.536603798158467,0.05250485374686452,8.343945755108503e-05,0.00014843062418321804,1,Eindhoven
29997398,119579941,74.79036707795,3,3,18.301513360464014,-72.56613272242248,0.11874860021120556,0.0001229898649126738,0.00016058408236503444,1,Eindhoven
29997398,42632416,118.12299189058386,3,1,-107.53814543539193,-48.27032355964184,0.025184055171780288,0.0001229898649126738,7.956496614187013e-05,1,Eindhoven
29997398,83432686,13.476061613354767,3,3,7.669335927348584,11.104692668654025,0.6217160606512704,0.0001229898649126738,0.0001497164165543769,1,Eindhoven
119579941,42629886,91.19775066843533,3,3,-55.36654886417091,-59.53385791182518,0.09761626433128617,0.00016058408236503444,0.00014737425136059475,1,Eindhoven
119579941,238240392,154.21304165924187,3,3,40.09432214323897,-145.6694892598316,0.05798481818144379,0.00016058408236503444,0.0002268516115367113,1,Eindhoven
29997668,945845033,78.80270108818166,3,3,-59.865508251823485,-51.50017951056361,0.11277813754768821,0.00011572589948520112,0.00013216797011576895,1,Eindhoven
29997668,42601884,169.19305231848926,3,4,-120.12714346253779,118.45348330680281,0.07050816608861275,0.00011572589948520112,0.00018427008511757789,1,Eindhoven
29997668,1012358716,51.995683252682745,3,3,41.25590789539274,29.481804884970188,0.1698251526843821,0.00011572589948520112,0.00013037476055012429,1,Eindhoven
945845033,42600555,153.02765271403405,3,3,-106.27898465236649,109.8877854179591,0.058431066379420166,0.00013216797011576895,0.00010917659042243908,1,Eindhoven
945845033,1012358767,102.47077764712718,3,3,-69.37261044280604,-72.12779704388231,0.08698108011416769,0.00013216797011576895,0.00015669032133872128,1,Eindhoven
30192945,42777119,9.634254776836809,4,4,3.1876358315348625,-9.099278963170946,1.5045718139883846,0.00021362389408131237,0.00017768204408676828,1,Eindhoven
30192945,42775202,141.2071909008301,4,4,-110.54846203303896,-80.07349469326437,0.1125118912668614,0.00021362389408131237,0.00011284104370559803,0,Eindhoven
30192945,32961626,181.50031909938883,4,3,161.3681704935152,70.1306817419827,0.06575330968854282,0.00021362389408131237,0.00011714760833355465,0,Eindhoven
30192945,42778447,113.97943426608666,4,3,106.65600130148232,41.1083984747529,0.10436649020406093,0.00021362389408131237,9.98507631148194e-05,1,Eindhoven
42777119,42778239,115.04588447546537,4,4,107.71149761625566,41.34408445190638,0.13787649663166426,0.00017768204408676828,0.00013081310090352688,0,Eindhoven
42777119,42774740,76.41674726485655,4,3,28.31985921051819,-71.04146785661578,0.1550052207559929,0.00017768204408676828,0.0001560195362058504,1,Eindhoven
42777119,57230953,135.99795432102235,4,3,-106.49705281713977,-76.33179671131074,0.08759254880464007,0.00017768204408676828,8.530252469952831e-05,1,Eindhoven
42775202,57230940,39.49036392327653,4,3,-22.28697797341738,-32.668461030349135,0.2963668102054674,0.00011284104370559803,0.00013466297065480666,1,Eindhoven
42775202,42775745,34.930003886265624,4,3,-28.136630404856987,20.82326681073755,0.3339827081005979,0.00011284104370559803,8.96943539682681e-05,1,Eindhoven
42775202,57230953,8.986934975967172,4,3,7.239045047434047,-5.357580981217325,1.201569853901835,0.00011284104370559803,8.530252469952831e-05,1,Eindhoven
31563467,42782754,50.52822920094291,1,3,45.40963475301396,22.467439169995487,0.05822051420205031,4.984375851966962e-05,0.00011501048787731716,1,Eindhoven
42782754,42783854,46.26585558208409,3,3,29.61892664420884,35.64265401381999,0.19041229422728168,0.00011501048787731716,0.0001315114154309638,1,Eindhoven
42782754,42781576,61.617737774587724,3,3,41.45525466115214,-44.01912868209183,0.14372924222204156,0.00011501048787731716,0.00013286075157445065,1,Eindhoven
31564863,42782849,62.77808508973436,3,3,47.10286299313884,-41.68152943905443,0.14111430262193037,7.96171956108399e-05,0.00015019667929385655,1,Eindhoven
31564863,7066765679,44.53038209198922,3,3,29.095960875973105,33.81098443362862,0.19767020583786168,7.96171956108399e-05,0.0001302431990298106,1,Eindhoven
31564863,42783854,13.524317393837611,3,3,-8.592773881042376,-10.47265443764627,0.6196504631479981,7.96171956108399e-05,0.0001315114154309638,1,Eindhoven
42782849,32574127,59.641082180860444,3,3,36.898862524540164,-46.96492348331958,0.1484142379444637,0.00015019667929385655,0.00017085535602728836,1,Eindhoven
42782849,42786418,160.59297387163963,3,3,85.14108268544078,120.48639613483101,0.0556954908642816,0.00015019667929385655,0.00020876622567710465,0,Eindhoven
7066765679,7066765680,42.13289691579817,3,1,-12.375558313215151,40.305045942775905,0.06955248115739701,0.0001302431990298106,4.236276001454496e-05,1,Eindhoven
7066765679,42786418,116.22030209225679,3,3,103.14798480260652,44.99388226214796,0.0767785088364357,0.0001302431990298106,0.00020876622567710465,1,Eindhoven
42783854,42783112,161.11808882855848,3,3,-132.6741516343318,-27.376836857758462,0.05551508819918048,0.0001315114154309638,0.00017686321577517884,1,Eindhoven
32319801,294142323,225.82790403183537,1,3,-62.822923677857034,216.81969647388905,0.013225885998483454,0.00010768937769746969,0.00020128363157423425,1,Eindhoven
294142323,5230443343,19.486828801792708,3,4,-5.918045923812315,18.58073976635933,0.5857421915367368,0.00020128363157423425,9.053060455321003e-05,1,Eindhoven
294142323,1620288582,216.1203756240303,3,1,210.08952856331598,53.15633553639054,0.013817220016212833,0.00020128363157423425,0.00010387105927403531,1,Eindhoven
32440827,4701963170,110.32243148415844,3,3,-33.41925251984503,105.20451834704727,0.08084623988185823,0.00012452520658608033,0.00012786438621579353,1,Eindhoven
32440827,59094808,85.94635836734669,3,3,82.37831652269233,25.243717407807708,0.10351209836730796,0.00012452520658608033,8.827261564377288e-05,1,Eindhoven
32440827,59094679,124.35201193450686,3,3,-119.24347119149752,-36.487755039706826,0.07179781051063036,0.00012452520658608033,0.00013091801039392188,1,Eindhoven
4701963170,4701963181,65.19176298807598,3,1,62.42679360078182,19.440939613617957,0.04532285989331378,0.00012786438621579353,4.557386613816144e-05,1,Eindhoven
4701963170,59094523,90.89797246983471,3,3,-27.389099970343523,86.73984921351075,0.09793469603428115,0.00012786438621579353,0.00010798355371010747,1,Eindhoven
59094808,42559435,38.844851314719506,3,4,13.55288669350557,-34.352345888502896,0.3011681460476916,8.827261564377288e-05,0.00018333394581648228,1,Eindhoven
59094808,565567514,130.52354359805878,3,4,32.69048816082068,118.14669403526932,0.09123841763777656,8.827261564377288e-05,0.00014907447944522835,1,Eindhoven
